Team,Queue,Worktype,Channel/Method,Received Date,Received Time,Volume,backlog
ACT,ACT,,,11/23/2017,3:30 PM,0,0
ACT,ACT,,,11/23/2017,3:45 PM,0,0
ACT,ACT,,,11/23/2017,4:00 PM,0,0
ACT,ACT,,,11/23/2017,4:15 PM,0,0
ACT,ACT,,,11/23/2017,4:30 PM,0,0
ACT,ACT,,,11/23/2017,4:45 PM,0,0
ACT,ACT,,,11/23/2017,5:00 PM,0,0
ACT,ACT,,,11/23/2017,5:15 PM,0,0
ACT,ACT,,,11/23/2017,5:30 PM,0,0
ACT,ACT,,,11/23/2017,5:45 PM,0,0
ACT,ACT,,,11/23/2017,6:00 PM,0,0
ACT,ACT,,,11/23/2017,6:15 PM,0,0
ACT,ACT,,,11/23/2017,6:30 PM,0,0
ACT,ACT,,,11/23/2017,6:45 PM,0,0
ACT,ACT,,,11/23/2017,7:00 PM,0,0
ACT,ACT,,,11/23/2017,7:15 PM,0,0
ACT,ACT,,,11/23/2017,7:30 PM,0,0
ACT,ACT,,,11/23/2017,7:45 PM,0,0
ACT,ACT,,,11/23/2017,8:00 PM,0,0
ACT,ACT,,,11/23/2017,8:15 PM,0,0
ACT,ACT,,,11/23/2017,8:30 PM,0,0
ACT,ACT,,,11/23/2017,8:45 PM,0,0
ACT,ACT,,,11/23/2017,9:00 PM,0,0
ACT,ACT,,,11/23/2017,9:15 PM,0,0
ACT,ACT,,,11/23/2017,9:30 PM,0,0
ACT,ACT,,,11/23/2017,9:45 PM,0,0
ACT,ACT,,,11/23/2017,10:00 PM,0,0
ACT,ACT,,,11/23/2017,10:15 PM,0,0
ACT,ACT,,,11/23/2017,10:30 PM,0,0
ACT,ACT,,,11/23/2017,10:45 PM,0,0
ACT,ACT,,,11/23/2017,11:00 PM,0,0
ACT,ACT,,,11/23/2017,11:15 PM,0,0
ACT,ACT,,,11/23/2017,11:30 PM,0,0
ACT,ACT,,,11/23/2017,11:45 PM,0,0
ACT,ACT,,,11/24/2017,12:00 AM,0,0
ACT,ACT,,,11/24/2017,12:15 AM,0,0
ACT,ACT,,,11/24/2017,12:30 AM,0,0
ACT,ACT,,,11/24/2017,12:45 AM,0,0
ACT,ACT,,,11/24/2017,1:00 AM,0,0
ACT,ACT,,,11/24/2017,1:15 AM,0,0
ACT,ACT,,,11/24/2017,1:30 AM,0,0
ACT,ACT,,,11/24/2017,1:45 AM,0,0
ACT,ACT,,,11/24/2017,2:00 AM,0,0
ACT,ACT,,,11/24/2017,2:15 AM,0,0
ACT,ACT,,,11/24/2017,2:30 AM,0,0
ACT,ACT,,,11/24/2017,2:45 AM,0,0
ACT,ACT,,,11/24/2017,3:00 AM,0,0
ACT,ACT,,,11/24/2017,3:15 AM,0,0
ACT,ACT,,,11/24/2017,3:30 AM,0,0
ACT,ACT,,,11/24/2017,3:45 AM,0,0
ACT,ACT,,,11/24/2017,4:00 AM,0,0
ACT,ACT,,,11/24/2017,4:15 AM,0,0
ACT,ACT,,,11/24/2017,4:30 AM,0,0
ACT,ACT,,,11/24/2017,4:45 AM,0,0
ACT,ACT,,,11/24/2017,5:00 AM,0,0
ACT,ACT,,,11/24/2017,5:15 AM,0,0
ACT,ACT,,,11/24/2017,5:30 AM,0,0
ACT,ACT,,,11/24/2017,5:45 AM,0,0
ACT,ACT,,,11/24/2017,6:00 AM,0,0
ACT,ACT,,,11/24/2017,6:15 AM,0,0
ACT,ACT,,,11/24/2017,6:30 AM,0,0
ACT,ACT,,,11/24/2017,6:45 AM,0,0
ACT,ACT,,,11/24/2017,7:00 AM,0,0
ACT,ACT,,,11/24/2017,7:15 AM,0,0
ACT,ACT,,,11/24/2017,7:30 AM,0,0
ACT,ACT,,,11/24/2017,7:45 AM,0,0
ACT,ACT,,,11/24/2017,8:00 AM,0,0
ACT,ACT,,,11/24/2017,8:15 AM,0,0
ACT,ACT,,,11/24/2017,8:30 AM,0,0
ACT,ACT,,,11/24/2017,8:45 AM,0,0
ACT,ACT,,,11/24/2017,9:00 AM,0,0
ACT,ACT,,,11/24/2017,9:15 AM,0,0
ACT,ACT,,,11/24/2017,9:30 AM,0,0
ACT,ACT,,,11/24/2017,9:45 AM,0,0
ACT,ACT,,,11/24/2017,10:00 AM,0,0
ACT,ACT,,,11/24/2017,10:15 AM,0,0
ACT,ACT,,,11/24/2017,10:30 AM,0,0
ACT,ACT,,,11/24/2017,10:45 AM,0,0
ACT,ACT,,,11/24/2017,11:00 AM,0,0
ACT,ACT,,,11/24/2017,11:15 AM,0,0
ACT,ACT,,,11/24/2017,11:30 AM,0,0
ACT,ACT,,,11/24/2017,11:45 AM,0,0
ACT,ACT,,,11/24/2017,12:00 PM,0,0
ACT,ACT,,,11/24/2017,12:15 PM,0,0
ACT,ACT,,,11/24/2017,12:30 PM,0,0
ACT,ACT,,,11/24/2017,12:45 PM,0,0
ACT,ACT,,,11/24/2017,1:00 PM,0,0
ACT,ACT,,,11/24/2017,1:15 PM,0,0
ACT,ACT,,,11/24/2017,1:30 PM,0,0
ACT,ACT,,,11/24/2017,1:45 PM,0,0
ACT,ACT,,,11/24/2017,2:00 PM,0,0
ACT,ACT,,,11/24/2017,2:15 PM,0,0
ACT,ACT,,,11/24/2017,2:30 PM,0,0
ACT,ACT,,,11/24/2017,2:45 PM,0,0
ACT,ACT,,,11/24/2017,3:00 PM,0,0
ACT,ACT,,,11/24/2017,3:15 PM,0,0
ACT,ACT,,,11/24/2017,3:30 PM,0,0
ACT,ACT,,,11/24/2017,3:45 PM,0,0
ACT,ACT,,,11/24/2017,4:00 PM,0,0
ACT,ACT,,,11/24/2017,4:15 PM,0,0
ACT,ACT,,,11/24/2017,4:30 PM,0,0
ACT,ACT,,,11/24/2017,4:45 PM,0,0
ACT,ACT,,,11/24/2017,5:00 PM,0,0
ACT,ACT,,,11/24/2017,5:15 PM,0,0
ACT,ACT,,,11/24/2017,5:30 PM,0,0
ACT,ACT,,,11/24/2017,5:45 PM,0,0
ACT,ACT,,,11/24/2017,6:00 PM,0,0
ACT,ACT,,,11/24/2017,6:15 PM,0,0
ACT,ACT,,,11/24/2017,6:30 PM,0,0
ACT,ACT,,,11/24/2017,6:45 PM,0,0
ACT,ACT,,,11/24/2017,7:00 PM,0,0
ACT,ACT,,,11/24/2017,7:15 PM,0,0
ACT,ACT,,,11/24/2017,7:30 PM,0,0
ACT,ACT,,,11/24/2017,7:45 PM,0,0
ACT,ACT,,,11/24/2017,8:00 PM,0,0
ACT,ACT,,,11/24/2017,8:15 PM,0,0
ACT,ACT,,,11/24/2017,8:30 PM,0,0
ACT,ACT,,,11/24/2017,8:45 PM,0,0
ACT,ACT,,,11/24/2017,9:00 PM,0,0
ACT,ACT,,,11/24/2017,9:15 PM,0,0
ACT,ACT,,,11/24/2017,9:30 PM,0,0
ACT,ACT,,,11/24/2017,9:45 PM,0,0
ACT,ACT,,,11/24/2017,10:00 PM,0,0
ACT,ACT,,,11/24/2017,10:15 PM,0,0
ACT,ACT,,,11/24/2017,10:30 PM,0,0
ACT,ACT,,,11/24/2017,10:45 PM,0,0
ACT,ACT,,,11/24/2017,11:00 PM,0,0
ACT,ACT,,,11/24/2017,11:15 PM,0,0
ACT,ACT,,,11/24/2017,11:30 PM,0,0
ACT,ACT,,,11/24/2017,11:45 PM,0,0
ACT,ACT,,,11/25/2017,12:00 AM,0,0
ACT,ACT,,,11/25/2017,12:15 AM,0,0
ACT,ACT,,,11/25/2017,12:30 AM,0,0
ACT,ACT,,,11/25/2017,12:45 AM,0,0
ACT,ACT,,,11/25/2017,1:00 AM,0,0
ACT,ACT,,,11/25/2017,1:15 AM,0,0
ACT,ACT,,,11/25/2017,1:30 AM,0,0
ACT,ACT,,,11/25/2017,1:45 AM,0,0
ACT,ACT,,,11/25/2017,2:00 AM,0,0
ACT,ACT,,,11/25/2017,2:15 AM,0,0
ACT,ACT,,,11/25/2017,2:30 AM,0,0
ACT,ACT,,,11/25/2017,2:45 AM,0,0
ACT,ACT,,,11/25/2017,3:00 AM,0,0
ACT,ACT,,,11/25/2017,3:15 AM,0,0
ACT,ACT,,,11/25/2017,3:30 AM,0,0
ACT,ACT,,,11/25/2017,3:45 AM,0,0
ACT,ACT,,,11/25/2017,4:00 AM,0,0
ACT,ACT,,,11/25/2017,4:15 AM,0,0
ACT,ACT,,,11/25/2017,4:30 AM,0,0
ACT,ACT,,,11/25/2017,4:45 AM,0,0
ACT,ACT,,,11/25/2017,5:00 AM,0,0
ACT,ACT,,,11/25/2017,5:15 AM,0,0
ACT,ACT,,,11/25/2017,5:30 AM,0,0
ACT,ACT,,,11/25/2017,5:45 AM,0,0
ACT,ACT,,,11/25/2017,6:00 AM,0,0
ACT,ACT,,,11/25/2017,6:15 AM,0,0
ACT,ACT,,,11/25/2017,6:30 AM,0,0
ACT,ACT,,,11/25/2017,6:45 AM,0,0
ACT,ACT,,,11/25/2017,7:00 AM,0,0
ACT,ACT,,,11/25/2017,7:15 AM,0,0
ACT,ACT,,,11/25/2017,7:30 AM,0,0
ACT,ACT,,,11/25/2017,7:45 AM,0,0
ACT,ACT,,,11/25/2017,8:00 AM,0,0
ACT,ACT,,,11/25/2017,8:15 AM,0,0
ACT,ACT,,,11/25/2017,8:30 AM,0,0
ACT,ACT,,,11/25/2017,8:45 AM,0,0
ACT,ACT,,,11/25/2017,9:00 AM,0,0
ACT,ACT,,,11/25/2017,9:15 AM,0,0
ACT,ACT,,,11/25/2017,9:30 AM,0,0
ACT,ACT,,,11/25/2017,9:45 AM,0,0
ACT,ACT,,,11/25/2017,10:00 AM,0,0
ACT,ACT,,,11/25/2017,10:15 AM,0,0
ACT,ACT,,,11/25/2017,10:30 AM,0,0
ACT,ACT,,,11/25/2017,10:45 AM,0,0
ACT,ACT,,,11/25/2017,11:00 AM,0,0
ACT,ACT,,,11/25/2017,11:15 AM,0,0
ACT,ACT,,,11/25/2017,11:30 AM,0,0
ACT,ACT,,,11/25/2017,11:45 AM,0,0
ACT,ACT,,,11/25/2017,12:00 PM,0,0
ACT,ACT,,,11/25/2017,12:15 PM,0,0
ACT,ACT,,,11/25/2017,12:30 PM,0,0
ACT,ACT,,,11/25/2017,12:45 PM,0,0
ACT,ACT,,,11/25/2017,1:00 PM,0,0
ACT,ACT,,,11/25/2017,1:15 PM,0,0
ACT,ACT,,,11/25/2017,1:30 PM,0,0
ACT,ACT,,,11/25/2017,1:45 PM,0,0
ACT,ACT,,,11/25/2017,2:00 PM,0,0
ACT,ACT,,,11/25/2017,2:15 PM,0,0
ACT,ACT,,,11/25/2017,2:30 PM,0,0
ACT,ACT,,,11/25/2017,2:45 PM,0,0
ACT,ACT,,,11/25/2017,3:00 PM,0,0
ACT,ACT,,,11/25/2017,3:15 PM,0,0
ACT,ACT,,,11/25/2017,3:30 PM,0,0
ACT,ACT,,,11/25/2017,3:45 PM,0,0
ACT,ACT,,,11/25/2017,4:00 PM,0,0
ACT,ACT,,,11/25/2017,4:15 PM,0,0
ACT,ACT,,,11/25/2017,4:30 PM,0,0
ACT,ACT,,,11/25/2017,4:45 PM,0,0
ACT,ACT,,,11/25/2017,5:00 PM,0,0
ACT,ACT,,,11/25/2017,5:15 PM,0,0
ACT,ACT,,,11/25/2017,5:30 PM,0,0
ACT,ACT,,,11/25/2017,5:45 PM,0,0
ACT,ACT,,,11/25/2017,6:00 PM,0,0
ACT,ACT,,,11/25/2017,6:15 PM,0,0
ACT,ACT,,,11/25/2017,6:30 PM,0,0
ACT,ACT,,,11/25/2017,6:45 PM,0,0
ACT,ACT,,,11/25/2017,7:00 PM,0,0
ACT,ACT,,,11/25/2017,7:15 PM,0,0
ACT,ACT,,,11/25/2017,7:30 PM,0,0
ACT,ACT,,,11/25/2017,7:45 PM,0,0
ACT,ACT,,,11/25/2017,8:00 PM,0,0
ACT,ACT,,,11/25/2017,8:15 PM,0,0
ACT,ACT,,,11/25/2017,8:30 PM,0,0
ACT,ACT,,,11/25/2017,8:45 PM,0,0
ACT,ACT,,,11/25/2017,9:00 PM,0,0
ACT,ACT,,,11/25/2017,9:15 PM,0,0
ACT,ACT,,,11/25/2017,9:30 PM,0,0
ACT,ACT,,,11/25/2017,9:45 PM,0,0
ACT,ACT,,,11/25/2017,10:00 PM,0,0
ACT,ACT,,,11/25/2017,10:15 PM,0,0
ACT,ACT,,,11/25/2017,10:30 PM,0,0
ACT,ACT,,,11/25/2017,10:45 PM,0,0
ACT,ACT,,,11/25/2017,11:00 PM,0,0
ACT,ACT,,,11/25/2017,11:15 PM,0,0
ACT,ACT,,,11/25/2017,11:30 PM,0,0
ACT,ACT,,,11/25/2017,11:45 PM,0,0
ACT,ACT,,,11/26/2017,12:00 AM,0,0
ACT,ACT,,,11/26/2017,12:15 AM,0,0
ACT,ACT,,,11/26/2017,12:30 AM,0,0
ACT,ACT,,,11/26/2017,12:45 AM,0,0
ACT,ACT,,,11/26/2017,1:00 AM,0,0
ACT,ACT,,,11/26/2017,1:15 AM,0,0
ACT,ACT,,,11/26/2017,1:30 AM,0,0
ACT,ACT,,,11/26/2017,1:45 AM,0,0
ACT,ACT,,,11/26/2017,2:00 AM,0,0
ACT,ACT,,,11/26/2017,2:15 AM,0,0
ACT,ACT,,,11/26/2017,2:30 AM,0,0
ACT,ACT,,,11/26/2017,2:45 AM,0,0
ACT,ACT,,,11/26/2017,3:00 AM,0,0
ACT,ACT,,,11/26/2017,3:15 AM,0,0
ACT,ACT,,,11/26/2017,3:30 AM,0,0
ACT,ACT,,,11/26/2017,3:45 AM,0,0
ACT,ACT,,,11/26/2017,4:00 AM,0,0
ACT,ACT,,,11/26/2017,4:15 AM,0,0
ACT,ACT,,,11/26/2017,4:30 AM,0,0
ACT,ACT,,,11/26/2017,4:45 AM,0,0
ACT,ACT,,,11/26/2017,5:00 AM,0,0
ACT,ACT,,,11/26/2017,5:15 AM,0,0
ACT,ACT,,,11/26/2017,5:30 AM,0,0
ACT,ACT,,,11/26/2017,5:45 AM,0,0
ACT,ACT,,,11/26/2017,6:00 AM,0,0
ACT,ACT,,,11/26/2017,6:15 AM,0,0
ACT,ACT,,,11/26/2017,6:30 AM,0,0
ACT,ACT,,,11/26/2017,6:45 AM,0,0
ACT,ACT,,,11/26/2017,7:00 AM,0,0
ACT,ACT,,,11/26/2017,7:15 AM,0,0
ACT,ACT,,,11/26/2017,7:30 AM,0,0
ACT,ACT,,,11/26/2017,7:45 AM,0,0
ACT,ACT,,,11/26/2017,8:00 AM,0,0
ACT,ACT,,,11/26/2017,8:15 AM,0,0
ACT,ACT,,,11/26/2017,8:30 AM,0,0
ACT,ACT,,,11/26/2017,8:45 AM,0,0
ACT,ACT,,,11/26/2017,9:00 AM,0,0
ACT,ACT,,,11/26/2017,9:15 AM,0,0
ACT,ACT,,,11/26/2017,9:30 AM,0,0
ACT,ACT,,,11/26/2017,9:45 AM,0,0
ACT,ACT,,,11/26/2017,10:00 AM,0,0
ACT,ACT,,,11/26/2017,10:15 AM,0,0
ACT,ACT,,,11/26/2017,10:30 AM,0,0
ACT,ACT,,,11/26/2017,10:45 AM,0,0
ACT,ACT,,,11/26/2017,11:00 AM,0,0
ACT,ACT,,,11/26/2017,11:15 AM,0,0
ACT,ACT,,,11/26/2017,11:30 AM,0,0
ACT,ACT,,,11/26/2017,11:45 AM,0,0
ACT,ACT,,,11/26/2017,12:00 PM,0,0
ACT,ACT,,,11/26/2017,12:15 PM,0,0
ACT,ACT,,,11/26/2017,12:30 PM,0,0
ACT,ACT,,,11/26/2017,12:45 PM,0,0
ACT,ACT,,,11/26/2017,1:00 PM,0,0
ACT,ACT,,,11/26/2017,1:15 PM,0,0
ACT,ACT,,,11/26/2017,1:30 PM,0,0
ACT,ACT,,,11/26/2017,1:45 PM,0,0
ACT,ACT,,,11/26/2017,2:00 PM,0,0
ACT,ACT,,,11/26/2017,2:15 PM,0,0
ACT,ACT,,,11/26/2017,2:30 PM,0,0
ACT,ACT,,,11/26/2017,2:45 PM,0,0
ACT,ACT,,,11/26/2017,3:00 PM,0,0
ACT,ACT,,,11/26/2017,3:15 PM,0,0
ACT,ACT,,,11/26/2017,3:30 PM,0,0
ACT,ACT,,,11/26/2017,3:45 PM,0,0
ACT,ACT,,,11/26/2017,4:00 PM,0,0
ACT,ACT,,,11/26/2017,4:15 PM,0,0
ACT,ACT,,,11/26/2017,4:30 PM,0,0
ACT,ACT,,,11/26/2017,4:45 PM,0,0
ACT,ACT,,,11/26/2017,5:00 PM,0,0
ACT,ACT,,,11/26/2017,5:15 PM,0,0
ACT,ACT,,,11/26/2017,5:30 PM,0,0
ACT,ACT,,,11/26/2017,5:45 PM,0,0
ACT,ACT,,,11/26/2017,6:00 PM,0,0
ACT,ACT,,,11/26/2017,6:15 PM,0,0
ACT,ACT,,,11/26/2017,6:30 PM,0,0
ACT,ACT,,,11/26/2017,6:45 PM,0,0
ACT,ACT,,,11/26/2017,7:00 PM,0,0
ACT,ACT,,,11/26/2017,7:15 PM,0,0
ACT,ACT,,,11/26/2017,7:30 PM,0,0
ACT,ACT,,,11/26/2017,7:45 PM,0,0
ACT,ACT,,,11/26/2017,8:00 PM,0,0
ACT,ACT,,,11/26/2017,8:15 PM,0,0
ACT,ACT,,,11/26/2017,8:30 PM,0,0
ACT,ACT,,,11/26/2017,8:45 PM,0,0
ACT,ACT,,,11/26/2017,9:00 PM,0,0
ACT,ACT,,,11/26/2017,9:15 PM,0,0
ACT,ACT,,,11/26/2017,9:30 PM,0,0
ACT,ACT,,,11/26/2017,9:45 PM,0,0
ACT,ACT,,,11/26/2017,10:00 PM,0,0
ACT,ACT,,,11/26/2017,10:15 PM,0,0
ACT,ACT,,,11/26/2017,10:30 PM,0,0
ACT,ACT,,,11/26/2017,10:45 PM,0,0
ACT,ACT,,,11/26/2017,11:00 PM,0,0
ACT,ACT,,,11/26/2017,11:15 PM,0,0
ACT,ACT,,,11/26/2017,11:30 PM,0,0
ACT,ACT,,,11/26/2017,11:45 PM,0,0
ACT,ACT,,,11/27/2017,12:00 AM,0,0
ACT,ACT,,,11/27/2017,12:15 AM,0,0
ACT,ACT,,,11/27/2017,12:30 AM,0,0
ACT,ACT,,,11/27/2017,12:45 AM,0,0
ACT,ACT,,,11/27/2017,1:00 AM,0,0
ACT,ACT,,,11/27/2017,1:15 AM,0,0
ACT,ACT,,,11/27/2017,1:30 AM,0,0
ACT,ACT,,,11/27/2017,1:45 AM,0,0
ACT,ACT,,,11/27/2017,2:00 AM,0,0
ACT,ACT,,,11/27/2017,2:15 AM,0,0
ACT,ACT,,,11/27/2017,2:30 AM,0,0
ACT,ACT,,,11/27/2017,2:45 AM,0,0
ACT,ACT,,,11/27/2017,3:00 AM,0,0
ACT,ACT,,,11/27/2017,3:15 AM,0,0
ACT,ACT,,,11/27/2017,3:30 AM,0,0
ACT,ACT,,,11/27/2017,3:45 AM,0,0
ACT,ACT,,,11/27/2017,4:00 AM,0,0
ACT,ACT,,,11/27/2017,4:15 AM,0,0
ACT,ACT,,,11/27/2017,4:30 AM,0,0
ACT,ACT,,,11/27/2017,4:45 AM,0,0
ACT,ACT,,,11/27/2017,5:00 AM,0,0
ACT,ACT,,,11/27/2017,5:15 AM,0,0
ACT,ACT,,,11/27/2017,5:30 AM,0,0
ACT,ACT,,,11/27/2017,5:45 AM,0,0
ACT,ACT,,,11/27/2017,6:00 AM,0,0
ACT,ACT,,,11/27/2017,6:15 AM,0,0
ACT,ACT,,,11/27/2017,6:30 AM,0,0
ACT,ACT,,,11/27/2017,6:45 AM,0,0
ACT,ACT,,,11/27/2017,7:00 AM,0,0
ACT,ACT,,,11/27/2017,7:15 AM,0,0
ACT,ACT,,,11/27/2017,7:30 AM,0,0
ACT,ACT,,,11/27/2017,7:45 AM,0,0
ACT,ACT,,,11/27/2017,8:00 AM,8,0
ACT,ACT,,,11/27/2017,8:15 AM,12,0
ACT,ACT,,,11/27/2017,8:30 AM,32,0
ACT,ACT,,,11/27/2017,8:45 AM,43,0
ACT,ACT,,,11/27/2017,9:00 AM,56,0
ACT,ACT,,,11/27/2017,9:15 AM,58,0
ACT,ACT,,,11/27/2017,9:30 AM,49,0
ACT,ACT,,,11/27/2017,9:45 AM,44,0
ACT,ACT,,,11/27/2017,10:00 AM,63,0
ACT,ACT,,,11/27/2017,10:15 AM,49,0
ACT,ACT,,,11/27/2017,10:30 AM,60,0
ACT,ACT,,,11/27/2017,10:45 AM,56,0
ACT,ACT,,,11/27/2017,11:00 AM,64,0
ACT,ACT,,,11/27/2017,11:15 AM,75,0
ACT,ACT,,,11/27/2017,11:30 AM,76,0
ACT,ACT,,,11/27/2017,11:45 AM,69,0
ACT,ACT,,,11/27/2017,12:00 PM,58,0
ACT,ACT,,,11/27/2017,12:15 PM,49,0
ACT,ACT,,,11/27/2017,12:30 PM,69,0
ACT,ACT,,,11/27/2017,12:45 PM,48,0
ACT,ACT,,,11/27/2017,1:00 PM,54,0
ACT,ACT,,,11/27/2017,1:15 PM,45,0
ACT,ACT,,,11/27/2017,1:30 PM,54,0
ACT,ACT,,,11/27/2017,1:45 PM,39,0
ACT,ACT,,,11/27/2017,2:00 PM,68,0
ACT,ACT,,,11/27/2017,2:15 PM,63,0
ACT,ACT,,,11/27/2017,2:30 PM,58,0
ACT,ACT,,,11/27/2017,2:45 PM,53,0
ACT,ACT,,,11/27/2017,3:00 PM,60,0
ACT,ACT,,,11/27/2017,3:15 PM,63,0
ACT,ACT,,,11/27/2017,3:30 PM,48,0
ACT,ACT,,,11/27/2017,3:45 PM,58,0
ACT,ACT,,,11/27/2017,4:00 PM,66,0
ACT,ACT,,,11/27/2017,4:15 PM,45,0
ACT,ACT,,,11/27/2017,4:30 PM,52,0
ACT,ACT,,,11/27/2017,4:45 PM,33,0
ACT,ACT,,,11/27/2017,5:00 PM,30,0
ACT,ACT,,,11/27/2017,5:15 PM,22,0
ACT,ACT,,,11/27/2017,5:30 PM,26,0
ACT,ACT,,,11/27/2017,5:45 PM,15,0
ACT,ACT,,,11/27/2017,6:00 PM,6,0
ACT,ACT,,,11/27/2017,6:15 PM,18,0
ACT,ACT,,,11/27/2017,6:30 PM,6,0
ACT,ACT,,,11/27/2017,6:45 PM,4,0
ACT,ACT,,,11/27/2017,7:00 PM,3,0
ACT,ACT,,,11/27/2017,7:15 PM,2,0
ACT,ACT,,,11/27/2017,7:30 PM,1,0
ACT,ACT,,,11/27/2017,7:45 PM,0,0
ACT,ACT,,,11/27/2017,8:00 PM,0,0
ACT,ACT,,,11/27/2017,8:15 PM,0,0
ACT,ACT,,,11/27/2017,8:30 PM,0,0
ACT,ACT,,,11/27/2017,8:45 PM,0,0
ACT,ACT,,,11/27/2017,9:00 PM,0,0
ACT,ACT,,,11/27/2017,9:15 PM,0,0
ACT,ACT,,,11/27/2017,9:30 PM,0,0
ACT,ACT,,,11/27/2017,9:45 PM,0,0
ACT,ACT,,,11/27/2017,10:00 PM,0,0
ACT,ACT,,,11/27/2017,10:15 PM,0,0
ACT,ACT,,,11/27/2017,10:30 PM,0,0
ACT,ACT,,,11/27/2017,10:45 PM,0,0
ACT,ACT,,,11/27/2017,11:00 PM,0,0
ACT,ACT,,,11/27/2017,11:15 PM,0,0
ACT,ACT,,,11/27/2017,11:30 PM,0,0
ACT,ACT,,,11/27/2017,11:45 PM,0,0
ACT,ACT,,,11/28/2017,12:00 AM,0,0
ACT,ACT,,,11/28/2017,12:15 AM,0,0
ACT,ACT,,,11/28/2017,12:30 AM,0,0
ACT,ACT,,,11/28/2017,12:45 AM,0,0
ACT,ACT,,,11/28/2017,1:00 AM,0,0
ACT,ACT,,,11/28/2017,1:15 AM,0,0
ACT,ACT,,,11/28/2017,1:30 AM,0,0
ACT,ACT,,,11/28/2017,1:45 AM,0,0
ACT,ACT,,,11/28/2017,2:00 AM,0,0
ACT,ACT,,,11/28/2017,2:15 AM,0,0
ACT,ACT,,,11/28/2017,2:30 AM,0,0
ACT,ACT,,,11/28/2017,2:45 AM,0,0
ACT,ACT,,,11/28/2017,3:00 AM,0,0
ACT,ACT,,,11/28/2017,3:15 AM,0,0
ACT,ACT,,,11/28/2017,3:30 AM,0,0
ACT,ACT,,,11/28/2017,3:45 AM,0,0
ACT,ACT,,,11/28/2017,4:00 AM,0,0
ACT,ACT,,,11/28/2017,4:15 AM,0,0
ACT,ACT,,,11/28/2017,4:30 AM,0,0
ACT,ACT,,,11/28/2017,4:45 AM,0,0
ACT,ACT,,,11/28/2017,5:00 AM,0,0
ACT,ACT,,,11/28/2017,5:15 AM,0,0
ACT,ACT,,,11/28/2017,5:30 AM,0,0
ACT,ACT,,,11/28/2017,5:45 AM,0,0
ACT,ACT,,,11/28/2017,6:00 AM,0,0
ACT,ACT,,,11/28/2017,6:15 AM,0,0
ACT,ACT,,,11/28/2017,6:30 AM,0,0
ACT,ACT,,,11/28/2017,6:45 AM,0,0
ACT,ACT,,,11/28/2017,7:00 AM,0,0
ACT,ACT,,,11/28/2017,7:15 AM,0,0
ACT,ACT,,,11/28/2017,7:30 AM,0,0
ACT,ACT,,,11/28/2017,7:45 AM,0,0
ACT,ACT,,,11/28/2017,8:00 AM,10,0
ACT,ACT,,,11/28/2017,8:15 AM,14,0
ACT,ACT,,,11/28/2017,8:30 AM,18,0
ACT,ACT,,,11/28/2017,8:45 AM,32,0
ACT,ACT,,,11/28/2017,9:00 AM,50,0
ACT,ACT,,,11/28/2017,9:15 AM,57,0
ACT,ACT,,,11/28/2017,9:30 AM,51,0
ACT,ACT,,,11/28/2017,9:45 AM,67,0
ACT,ACT,,,11/28/2017,10:00 AM,66,0
ACT,ACT,,,11/28/2017,10:15 AM,62,0
ACT,ACT,,,11/28/2017,10:30 AM,58,0
ACT,ACT,,,11/28/2017,10:45 AM,61,0
ACT,ACT,,,11/28/2017,11:00 AM,49,0
ACT,ACT,,,11/28/2017,11:15 AM,67,0
ACT,ACT,,,11/28/2017,11:30 AM,57,0
ACT,ACT,,,11/28/2017,11:45 AM,64,0
ACT,ACT,,,11/28/2017,12:00 PM,53,0
ACT,ACT,,,11/28/2017,12:15 PM,52,0
ACT,ACT,,,11/28/2017,12:30 PM,34,0
ACT,ACT,,,11/28/2017,12:45 PM,51,0
ACT,ACT,,,11/28/2017,1:00 PM,40,0
ACT,ACT,,,11/28/2017,1:15 PM,46,0
ACT,ACT,,,11/28/2017,1:30 PM,47,0
ACT,ACT,,,11/28/2017,1:45 PM,54,0
ACT,ACT,,,11/28/2017,2:00 PM,58,0
ACT,ACT,,,11/28/2017,2:15 PM,60,0
ACT,ACT,,,11/28/2017,2:30 PM,69,0
ACT,ACT,,,11/28/2017,2:45 PM,58,0
ACT,ACT,,,11/28/2017,3:00 PM,53,0
ACT,ACT,,,11/28/2017,3:15 PM,69,0
ACT,ACT,,,11/28/2017,3:30 PM,53,0
ACT,ACT,,,11/28/2017,3:45 PM,57,0
ACT,ACT,,,11/28/2017,4:00 PM,39,0
ACT,ACT,,,11/28/2017,4:15 PM,48,0
ACT,ACT,,,11/28/2017,4:30 PM,42,0
ACT,ACT,,,11/28/2017,4:45 PM,33,0
ACT,ACT,,,11/28/2017,5:00 PM,25,0
ACT,ACT,,,11/28/2017,5:15 PM,20,0
ACT,ACT,,,11/28/2017,5:30 PM,28,0
ACT,ACT,,,11/28/2017,5:45 PM,9,0
ACT,ACT,,,11/28/2017,6:00 PM,9,0
ACT,ACT,,,11/28/2017,6:15 PM,5,0
ACT,ACT,,,11/28/2017,6:30 PM,8,0
ACT,ACT,,,11/28/2017,6:45 PM,10,0
ACT,ACT,,,11/28/2017,7:00 PM,2,0
ACT,ACT,,,11/28/2017,7:15 PM,2,0
ACT,ACT,,,11/28/2017,7:30 PM,0,0
ACT,ACT,,,11/28/2017,7:45 PM,0,0
